,CLIENTNUM,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Complain,Satisfaction Score,Point Earned,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
1208,772794108,0.4255319148936169,0.6000000000000001,0.5348837209302325,0.8,0.1666666666666666,0.6666666666666666,0.0230578305021207,0.2586412395709178,0.0448236896241995,0.2428613482484545,0.1477133637476354,0.4263565891472868,0.1575121163166397,0.2962962962962963,0.0,0.0,0.1838819523269012,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1209,712072908,0.4680851063829786,0.8,0.5348837209302325,0.6000000000000001,0.5,0.3333333333333333,0.0427387635778787,0.2924116011124354,0.061223307159621,0.113629673241095,0.0485145209747412,0.2325581395348837,0.078082929456112,0.2582582582582582,0.0,0.0,0.9886492622020432,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1210,709328733,0.4893617021276596,0.4,0.5581395348837209,1.0000000000000002,0.5,0.5,0.2504617914788513,0.9769566944775526,0.2103844927998145,0.1307035619664409,0.0416156670746634,0.1085271317829457,0.2692514808831449,0.2532532532532532,1.0,0.25,0.5811577752553916,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1211,788107683,0.1914893617021276,0.8,0.3255813953488372,1.0000000000000002,0.3333333333333333,0.5,0.117502123787325,0.5236392530790623,0.1160142554979283,0.3076243744480423,0.0725492377879158,0.2558139534883721,0.1596661281637049,0.2482482482482482,0.0,0.0,0.9125993189557322,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1212,713757633,0.8297872340425531,0.0,1.0,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.1810494683729522,0.5176797775129122,0.1773534610146901,0.1795702090079481,0.0604206075442305,0.248062015503876,0.2447495961227787,0.1751751751751751,1.0,1.0,0.133938706015891,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1213,713279808,0.5744680851063829,0.4,0.5348837209302325,1.0000000000000002,0.5,0.5,0.1263902871118608,0.520460866110449,0.1247645814620577,0.3756255519576096,0.0726605096250139,0.1550387596899224,0.3077544426494346,0.2332332332332332,0.0,0.0,0.9863791146424516,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
1214,712440483,0.5957446808510637,0.4,0.7209302325581396,0.4000000000000001,0.1666666666666666,0.5,0.1201625264150772,0.7294398092967819,0.1035551821052936,0.2254930821312923,0.0363858907310559,0.2558139534883721,0.1596661281637049,0.3393393393393394,1.0,0.75,0.1668558456299659,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1215,715078383,0.8085106382978723,0.0,0.5348837209302325,0.4000000000000001,0.1666666666666666,0.5,0.1876702430942901,0.4012713547874453,0.1921884507287109,0.1239328819546658,0.0643707577612106,0.2868217054263565,0.1262789445341949,0.1321321321321321,1.0,0.0,0.3723041997729852,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1216,709214358,0.276595744680851,0.6000000000000001,0.3953488372093023,0.4000000000000001,0.5,0.3333333333333333,0.0296786052234587,0.564958283671037,0.0288297163387709,0.2151898734177215,0.0474018026037609,0.1085271317829457,0.1922455573505654,0.5885885885885886,0.0,0.75,0.3234960272417707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1217,778399008,0.5106382978723404,0.0,0.3953488372093023,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.0850633508375733,0.0,0.1231130298728015,0.1407123932881954,0.0605318793813285,0.2713178294573644,0.0872374798061389,0.0,0.0,0.0,0.6606129398410897,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1218,811534983,0.5957446808510637,0.6000000000000001,0.8372093023255814,0.8,0.3333333333333333,0.6666666666666666,0.0179184163348721,0.4247119586809694,0.0277866311245038,0.2561083308801884,0.0797262712807388,0.2868217054263565,0.1672051696284329,0.5265265265265267,1.0,0.25,0.5686719636776391,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1219,719728383,0.2553191489361701,0.8,0.3488372093023256,0.6000000000000001,0.1666666666666666,0.3333333333333333,0.1639382423808185,0.6348827969805324,0.1524063396401355,0.6190756549896969,0.0955825080672082,0.2248062015503875,0.2557889068389876,0.2332332332332332,1.0,0.25,0.3280363223609535,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1220,718726833,0.276595744680851,0.2,0.3488372093023256,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.0570988913981322,0.0,0.0963115347839944,0.3205769796879599,0.0642594859241126,0.2015503875968992,0.1712439418416801,0.0,0.0,0.25,0.398410896708286,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1221,780605508,0.5744680851063829,0.2,0.6511627906976745,0.8,0.1666666666666666,0.5,0.0437364145632858,0.5693285657528804,0.0419841798742502,0.2993818074771857,0.03671970624235,0.1007751937984496,0.2070543887991384,0.4974974974974975,0.0,0.5,0.2508513053348468,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
1222,719450508,0.5744680851063829,0.4,0.6511627906976745,0.6000000000000001,0.5,0.5,0.1763635319263431,0.8092967818831943,0.1515950511401501,0.2340300264939653,0.1014242795148548,0.3565891472868217,0.1876682821755519,0.2802802802802803,0.0,0.25,0.93416572077185,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1223,711213108,0.127659574468085,0.2,0.5348837209302325,0.8,0.5,0.6666666666666666,1.0000000000000002,0.0,1.0,0.2487488960847806,0.0998664737954823,0.3875968992248062,0.1922455573505654,0.0,0.0,0.5,0.7593643586833144,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1224,708488208,0.6595744680851062,0.6000000000000001,0.7906976744186046,0.8,0.5,0.5,0.0325506307875094,0.7636074692093763,0.0170950076782661,0.3476596997350604,0.0957494158228552,0.3720930232558139,0.1645126548196015,0.7647647647647648,0.0,0.75,0.5925085130533485,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1225,717206508,0.8297872340425531,0.0,0.5348837209302325,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0411062437835762,0.7175208581644815,0.0286558688030597,0.225198704739476,0.0574719038611327,0.193798449612403,0.1591276252019386,0.6456456456456457,0.0,0.0,0.337116912599319,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1226,821836008,0.6595744680851062,0.4,0.9302325581395348,0.8,0.3333333333333333,0.6666666666666666,1.0000000000000002,0.8339292808899483,0.9391823370903718,0.185163379452458,0.040224769110938,0.1240310077519379,0.2307485191168551,0.061061061061061,0.0,0.0,0.2270147559591373,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
1227,807244983,0.8297872340425531,0.0,1.0,1.0000000000000002,0.1666666666666666,0.3333333333333333,0.0,0.2701628923321414,0.0218845072871092,0.1507212246099499,0.098642483587404,0.3488372093023255,0.1537425955842757,0.4734734734734735,0.0,0.0,0.7082860385925085,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1228,821872758,0.8297872340425531,0.0,1.0,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.3377109049299074,1.0,0.2923246312983513,0.2452163673829849,0.0896294647824635,0.3023255813953488,0.1429725363489499,0.2002002002002002,0.0,1.0,0.7775255391600454,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1229,809959683,0.6170212765957447,0.4,0.8604651162790699,0.6000000000000001,0.3333333333333333,0.6666666666666666,0.535729509609193,0.8375049662296384,0.4939587981340365,0.2031204003532528,0.0724936018693668,0.3255813953488372,0.1550888529886914,0.1101101101101101,0.0,0.75,0.5561861520998865,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1230,715079208,0.5957446808510637,0.2,0.6744186046511628,0.6000000000000001,0.1666666666666666,0.6666666666666666,0.2480130117873975,1.0,0.2063570248891721,0.1807477185752134,0.0495716034271725,0.193798449612403,0.1233171782444803,0.2612612612612613,0.0,0.0,0.8024971623155506,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1231,767049258,0.3829787234042553,0.8,0.5581395348837209,0.8,0.5,0.5,0.2103441291262694,0.6642828764402066,0.1947382145858082,0.1772151898734177,0.0536886613997997,0.193798449612403,0.2019386106623586,0.1991991991991992,0.0,0.25,0.94211123723042,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1232,709579383,0.6808510638297872,0.2,0.8604651162790699,0.8,0.5,0.3333333333333333,0.1674753686018072,0.456098529996027,0.1688349317648422,0.4842508095378275,0.0474018026037609,0.1240310077519379,0.2692514808831449,0.1651651651651652,1.0,0.5,0.7094211123723042,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1233,781923483,0.5744680851063829,0.2,0.7906976744186046,0.4000000000000001,0.5,0.6666666666666666,0.0308576472971216,0.688518077075884,0.0209486280531973,0.3579629084486311,0.1000890174696784,0.4031007751937984,0.1701669359181475,0.7057057057057057,0.0,0.5,0.5561861520998865,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1234,718654533,0.1489361702127659,0.2,0.2558139534883721,0.8,0.3333333333333333,0.3333333333333333,0.3482013562007032,0.0,0.3753078550111552,0.3099793935825728,0.1102703905641482,0.3565891472868217,0.2506731287022078,0.0,0.0,0.25,0.5743473325766175,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1235,716169258,0.4468085106382978,1.0,0.6046511627906976,0.4000000000000001,0.5,0.6666666666666666,0.1720101458082031,0.6197854588796186,0.1612435893721206,0.1686782455107447,0.0532992099699566,0.2635658914728682,0.2046311254711901,0.2192192192192192,0.0,1.0,0.7026106696935301,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1236,713908683,0.5319148936170212,0.2,0.6511627906976745,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.5233344519117109,0.5220500595947557,0.505085040419552,0.2093023255813953,0.0484588850561922,0.1782945736434108,0.117124394184168,0.07007007007007,0.0,0.5,0.1407491486946651,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
1237,708212658,0.2553191489361701,0.6000000000000001,0.1162790697674418,1.0000000000000002,0.5,0.3333333333333333,0.0228159757177796,0.500595947556615,0.0269463680352331,0.2608183691492493,0.0717146990096806,0.2868217054263565,0.1526655896607431,0.5755755755755756,0.0,0.5,0.5391600454029513,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1238,756013833,0.6595744680851062,0.6000000000000001,0.8604651162790699,0.4000000000000001,0.3333333333333333,0.5,0.0932259498090858,0.7393722685736989,0.0770144583200533,0.2817191639682072,0.0721041504395237,0.2170542635658914,0.1957458266020463,0.4124124124124124,0.0,0.5,0.5936435868331442,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1239,719358333,0.2127659574468084,0.8,0.3488372093023256,0.4000000000000001,0.1666666666666666,0.6666666666666666,0.0217276291882446,0.2280492649980135,0.045779851070611,0.2428613482484545,0.0641482140870145,0.1782945736434108,0.0861604738826063,0.2662662662662663,0.0,0.0,0.6458569807037458,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
1240,713735508,0.1914893617021276,0.6000000000000001,0.2790697674418605,0.4000000000000001,0.1666666666666666,0.3333333333333333,0.3170927845648276,0.268176400476758,0.3259351548691797,0.168972622902561,0.0821186157783465,0.2015503875968992,0.1712439418416801,0.057057057057057,0.0,1.0,0.6878547105561862,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1241,805259733,0.6170212765957447,0.4,0.8604651162790699,1.0000000000000002,0.1666666666666666,0.6666666666666666,0.2993769216118412,0.0,0.3285138933155623,0.1212834854283191,0.0679314565483476,0.2790697674418604,0.1577813677975229,0.0,0.0,1.0,0.3166855845629965,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
1242,738749733,0.6595744680851062,0.8,0.7906976744186046,0.6000000000000001,0.5,0.5,0.1785704568334558,0.7206992451330949,0.1601715295685683,0.1389461289372976,0.0489596083231334,0.1550387596899224,0.0673128702207862,0.2472472472472472,0.0,0.25,0.5425652667423383,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
1243,814833408,0.6382978723404255,0.4,0.883720930232558,0.4000000000000001,0.5,0.6666666666666666,0.1389969677456413,0.5597934048470401,0.1339785008547503,0.1648513394171328,0.0684878157338377,0.2713178294573644,0.0980075390414647,0.2332332332332332,0.0,0.75,0.3859250851305335,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1244,719182308,0.2553191489361701,0.4,0.3255813953488372,1.0000000000000002,0.1666666666666666,0.5,0.0198834864576436,0.6225665474771553,0.0152406339640135,0.229025610833088,0.0583620785579169,0.3023255813953488,0.2805600430802369,0.7487487487487489,0.0,1.0,0.9046538024971624,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1245,818497758,0.5957446808510637,0.6000000000000001,0.8372093023255814,0.6000000000000001,0.1666666666666666,0.5,0.0141394353295422,0.5049662296384585,0.0183119404282444,0.168972622902561,0.0463447201513297,0.2093023255813953,0.1836295099623048,0.6676676676676677,1.0,0.0,0.7502837684449489,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1246,719518308,0.4680851063829786,0.4,0.5116279069767442,0.8,0.3333333333333333,0.6666666666666666,0.1088558152471302,0.0,0.1459160316402515,0.2228436856049455,0.0489596083231334,0.1007751937984496,0.2070543887991384,0.0,0.0,1.0,0.4835414301929626,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
1247,709991883,0.5744680851063829,0.2,0.6744186046511628,0.2,0.1666666666666666,0.3333333333333333,0.1443782366972311,0.4557012316249503,0.146727320140237,0.2534589343538416,0.0238121731389785,0.193798449612403,0.2019386106623586,0.1851851851851852,0.0,0.25,0.5141884222474461,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1248,770901258,0.0851063829787234,0.2,0.0930232558139534,0.4000000000000001,0.1666666666666666,0.5,0.0022280872007424,0.3218116805721096,0.0202532379103526,0.3809243450103032,0.1139423611883832,0.2635658914728682,0.1537425955842757,0.5365365365365367,0.0,0.75,0.6946651532349603,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1249,711499158,0.4468085106382978,0.4,0.5813953488372093,0.6000000000000001,0.5,0.6666666666666666,1.0000000000000002,0.2912197059992054,0.9787616260539508,0.3617898145422432,0.1395348837209302,0.3875968992248062,0.1448572967151319,0.021021021021021,0.0,0.25,1.0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1250,720445533,0.723404255319149,0.2,0.9302325581395348,0.6000000000000001,0.5,0.5,0.0576732965109424,0.3663090981326976,0.0701474806594616,0.2687665587282897,0.0426171136085456,0.0852713178294573,0.2019386106623586,0.2762762762762763,0.0,1.0,0.5164585698070374,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1251,809951133,0.5957446808510637,0.6000000000000001,0.8372093023255814,0.4000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.0,1.0,0.3541360023550191,0.0892956492711694,0.1085271317829457,0.0708131394722671,0.0,1.0,1.0,0.7741203178206584,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1252,714657108,0.2340425531914893,0.4,0.3488372093023256,0.8,0.3333333333333333,0.6666666666666666,0.1578616409242481,0.5411203814064363,0.1534204502651175,0.4003532528701796,0.1196172248803827,0.3178294573643411,0.2043618739903069,0.2052052052052052,0.0,0.0,0.94211123723042,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1253,789048858,0.127659574468085,0.2,0.1627906976744186,0.8,0.3333333333333333,0.5,0.0240554814875278,0.7409614620580055,0.010604699678382,0.2154842508095378,0.0892956492711694,0.3798449612403101,0.1182014001077006,0.8358358358358359,0.0,1.0,0.307604994324631,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
1254,771816408,0.3829787234042553,0.8,0.4651162790697675,0.8,0.6666666666666666,0.3333333333333333,0.2488897353806341,0.2796980532379817,0.2597282183525048,0.2057697968795996,0.1360298208523422,0.4341085271317829,0.2533656435110393,0.073073073073073,1.0,0.0,0.8024971623155506,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1255,798158808,0.5744680851063829,0.2,0.7906976744186046,0.8,0.5,0.3333333333333333,0.1561988892819029,0.5876042908224076,0.1484368209080636,0.2175448925522519,0.0838433292533659,0.2868217054263565,0.1828217555196553,0.2242242242242242,0.0,0.25,0.5357548240635641,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1256,787685658,0.3617021276595744,0.4,0.4651162790697675,0.6000000000000001,0.5,0.3333333333333333,0.0497223204757283,0.754072308303536,0.0342479645351027,0.3067412422725935,0.0521864915989763,0.1550387596899224,0.5385029617662898,0.6166166166166167,0.0,1.0,0.623155505107832,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1257,720141408,0.4893617021276596,0.4,0.4186046511627906,0.8,0.1666666666666666,0.3333333333333333,0.1214624958809107,0.3778307508939213,0.1304436009619563,0.2169561377686193,0.0326026482697229,0.1317829457364341,0.1583198707592892,0.1741741741741742,0.0,0.5,0.902383654937571,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1258,788699808,0.2553191489361701,0.8,0.0232558139534884,0.6000000000000001,0.1666666666666666,0.3333333333333333,0.0893562732596281,0.0,0.1272274215512995,0.2617015013246982,0.0571937242683876,0.2558139534883721,0.1443187937533656,0.0,0.0,1.0,0.6299659477866062,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
1259,708216108,0.6382978723404255,0.2,0.7209302325581396,0.8,0.1666666666666666,0.6666666666666666,0.0801053277585805,0.6185935637663885,0.0732477617129777,0.367382984986753,0.0968064982752865,0.2248062015503875,0.2307485191168551,0.3813813813813814,0.0,1.0,0.9648127128263336,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1260,715074258,0.0,0.0,0.5348837209302325,0.8,0.5,0.5,0.0753286957678436,0.0,0.1137832121229681,0.2231380629967618,0.0866251251808167,0.248062015503876,0.0955842757135164,0.0,1.0,0.75,0.8047673098751419,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1261,771653583,0.6808510638297872,0.2,0.7674418604651162,0.4000000000000001,0.3333333333333333,0.6666666666666666,0.0831285125628444,0.4557012316249503,0.0880248022484281,0.3067412422725935,0.0426171136085456,0.1162790697674418,0.2915993537964459,0.2742742742742743,0.0,1.0,0.2656072644721907,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1262,717374358,0.1489361702127659,0.2,0.2093023255813954,0.4000000000000001,0.5,0.0,0.0664707642913503,0.7938021454112039,0.0474024280705821,0.4156608772446276,0.0918549015244241,0.3565891472868217,0.2506731287022078,0.5495495495495496,0.0,1.0,0.8524404086265607,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
1263,720836808,0.1914893617021276,0.6000000000000001,0.3488372093023256,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.3048186542595162,0.4557012316249503,0.3004954654767769,0.3011480718280835,0.0973628574607766,0.4496124031007752,0.302907915993538,0.1001001001001001,0.0,0.5,0.6787741203178207,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1264,818701383,0.2340425531914893,0.6000000000000001,0.4418604651162791,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.0246298866003379,0.6622963845848232,0.0168921855532697,0.2602296143656167,0.0629242238789362,0.2713178294573644,0.1795907377490576,0.7407407407407408,0.0,0.25,0.1634506242905788,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1265,717277833,0.0212765957446807,0.2,0.0,1.0000000000000002,0.3333333333333333,0.6666666666666666,0.0272298255320049,0.8263806118394914,0.0074174948570104,0.3141006770680011,0.0992544786914431,0.2713178294573644,0.1217016693591814,0.8898898898898899,1.0,0.0,0.8183881952326901,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1266,778137108,0.3617021276595744,0.8,0.5581395348837209,1.0000000000000002,0.1666666666666666,0.3333333333333333,0.8786795938048897,1.0,0.8107959319676644,0.1360023550191345,0.0751084900411705,0.2868217054263565,0.0823909531502423,0.0830830830830831,0.0,1.0,0.3291713961407492,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1267,720973833,0.4893617021276596,0.4,0.5348837209302325,0.8,0.5,0.3333333333333333,0.0954631065642411,0.0,0.1330802885869092,0.2737709743891669,0.131412039612774,0.4031007751937984,0.1943995691976306,0.0,0.0,0.25,0.5959137343927355,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1268,768490458,0.4893617021276596,0.4,0.6976744186046512,0.0,0.5,0.5,0.1288692986513572,1.0,0.0921681685162112,0.2107742125404768,0.0250917992656058,0.1705426356589147,0.1410877759827679,0.4424424424424424,0.0,0.75,0.9318955732122588,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
1269,751487358,0.276595744680851,0.6000000000000001,0.4418604651162791,0.8,1.0,0.5,0.0538943155056125,0.0,0.0932402283197635,0.1995878716514572,0.0698230777790141,0.2325581395348837,0.1615508885298869,0.0,0.0,0.25,0.2349602724177071,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1270,712742808,0.3191489361702126,0.6000000000000001,0.3720930232558139,0.8,0.5,0.5,0.0478781777451273,0.4537147397695669,0.0543853040883145,0.1186340889019723,0.0374986091020362,0.0852713178294573,0.1655896607431341,0.3783783783783784,0.0,0.0,0.9829738933030648,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1271,712820208,0.127659574468085,0.0,0.5348837209302325,0.8,0.3333333333333333,0.6666666666666666,0.0381132908273549,0.6392530790623758,0.031495378553009,0.2628790108919635,0.0907421831534438,0.3565891472868217,0.2170166935918147,0.5965965965965966,0.0,0.5,0.4381384790011351,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1272,794649858,0.6808510638297872,0.2,0.6046511627906976,0.4000000000000001,0.5,0.5,0.0233299171345045,0.645212554628526,0.0168921855532697,0.1845746246688254,0.0432291087125848,0.2093023255813953,0.1292407108239095,0.7357357357357358,0.0,0.0,0.7627695800227015,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1273,755262933,0.6382978723404255,0.4,0.8372093023255814,0.8,0.5,0.6666666666666666,0.0,0.0,0.041587228001043,0.2266705916985575,0.0520752197618782,0.2170542635658914,0.2180936995153473,0.0,1.0,0.0,0.380249716231555,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
1274,709541433,0.2340425531914893,0.4,0.5348837209302325,0.4000000000000001,0.5,0.6666666666666666,0.0182207348152985,0.6702423520063567,0.0101700808391041,0.1992934942596408,0.0581395348837209,0.2713178294573644,0.1486268174474959,0.8278278278278278,0.0,1.0,0.5017026106696936,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1275,820622433,0.276595744680851,0.2,0.4883720930232558,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.054771039098849,0.6746126340882003,0.0448816388027699,0.2257874595231086,0.0832313341493268,0.3720930232558139,0.1529348411416262,0.5225225225225226,0.0,0.25,0.5493757094211124,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1276,712586583,0.0,0.0,0.0,1.0000000000000002,0.5,0.6666666666666666,0.0061884592943282,0.4374255065554231,0.0156173036247211,0.2098910803650279,0.091354178257483,0.3100775193798449,0.1268174474959612,0.6706706706706708,1.0,0.0,0.9648127128263336,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1277,709816158,0.1063829787234041,0.2,0.5348837209302325,0.6000000000000001,0.5,0.3333333333333333,1.0000000000000002,0.0,1.0,0.2328525169267,0.0930788917325025,0.3875968992248062,0.2878298330640819,0.0,0.0,0.25,0.9920544835414302,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True
1278,712196508,0.4255319148936169,0.6000000000000001,0.4883720930232558,0.6000000000000001,0.5,0.5,0.8496570196839563,0.4624553039332538,0.8221829455567468,0.2110685899322932,0.0280961388672526,0.1317829457364341,0.0942380183091007,0.039039039039039,0.0,0.0,0.3688989784335982,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1279,767269908,0.2127659574468084,0.4,0.3720930232558139,1.0000000000000002,0.5,0.3333333333333333,0.0519897090789263,0.0,0.0914148291947961,0.355902266705917,0.1370312673862245,0.4108527131782945,0.2609046849757673,0.0,0.0,1.0,0.8217934165720772,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1280,710927733,0.276595744680851,0.2,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.5,0.0441596604358828,0.7941994437822805,0.0259902065888216,0.2449219899911686,0.0654834761321909,0.193798449612403,0.1591276252019386,0.6906906906906907,0.0,1.0,0.1305334846765039,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
1281,711310908,0.5744680851063829,0.8,0.5348837209302325,0.6000000000000001,0.1666666666666666,0.5,0.0463665853429954,0.8581644815256257,0.0234404427317242,0.2814247865763909,0.1136085456770891,0.4031007751937984,0.1820140010770059,0.7277277277277278,1.0,0.25,0.6152099886492622,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1282,788862333,0.2553191489361701,0.6000000000000001,0.2325581395348837,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.1271763151609695,0.0,0.1634746327470808,0.3090962614071239,0.0565817291643485,0.1705426356589147,0.1225094238018309,0.0,0.0,1.0,0.5164585698070374,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1283,713194608,0.2340425531914893,0.4,0.5348837209302325,1.0000000000000002,0.5,0.3333333333333333,0.0309785746892921,0.6956694477552642,0.0205429838032045,0.2513982926111274,0.0924112607099143,0.3720930232558139,0.2040926225094238,0.7117117117117118,0.0,1.0,0.1634506242905788,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1284,793550958,0.4468085106382978,0.4,0.6511627906976745,0.8,0.5,0.6666666666666666,0.0,0.0,0.041587228001043,0.2355019134530468,0.0551351952820741,0.2325581395348837,0.198976844372644,0.0,0.0,0.25,0.9909194097616344,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1285,712607583,0.6382978723404255,0.2,0.5348837209302325,0.4000000000000001,0.5,0.5,1.0000000000000002,0.5868096940802543,0.9572045316257642,0.3632617015013247,0.1048737064648937,0.3100775193798449,0.1949380721593968,0.043043043043043,0.0,1.0,0.9977298524404086,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
